720,000000
1,000000
-1
0,000	1,830E-3
0,221	1,850E-3
0,442	1,870E-3
0,663	1,900E-3
0,885	1,930E-3
1,107	1,930E-3
1,327	1,960E-3
1,548	1,960E-3
1,770	1,970E-3
1,991	1,980E-3
2,213	2,010E-3
2,433	2,010E-3
2,655	2,010E-3
2,876	2,010E-3
3,098	2,000E-3
3,318	1,980E-3
3,539	1,970E-3
3,761	1,960E-3
3,983	1,950E-3
4,204	1,930E-3
4,424	1,900E-3
4,646	1,880E-3
4,867	1,870E-3
5,089	1,850E-3
5,309	1,830E-3
5,530	1,810E-3
5,752	1,780E-3
5,974	1,770E-3
6,195	1,760E-3
6,417	1,760E-3
6,637	1,720E-3
6,859	1,710E-3
7,080	1,710E-3
7,302	1,700E-3
7,522	1,680E-3
7,743	1,680E-3
7,965	1,700E-3
8,187	1,700E-3
8,408	1,680E-3
8,628	1,680E-3
8,850	1,660E-3
9,071	1,660E-3
9,293	1,650E-3
9,513	1,660E-3
9,734	1,660E-3
9,956	1,660E-3
10,178	1,650E-3
10,399	1,650E-3
10,619	1,660E-3
10,842	1,660E-3
11,064	1,660E-3
11,285	1,660E-3
11,505	1,680E-3
11,727	1,680E-3
11,948	1,700E-3
12,170	1,700E-3
12,390	1,700E-3
12,611	1,710E-3
12,833	1,710E-3
13,055	1,710E-3
13,276	1,720E-3
13,498	1,720E-3
13,718	1,750E-3
13,939	1,750E-3
14,161	1,760E-3
14,381	1,760E-3
14,603	1,770E-3
14,824	1,770E-3
15,046	1,780E-3
15,266	1,810E-3
15,489	1,820E-3
15,709	1,820E-3
15,931	1,830E-3
16,152	1,830E-3
16,374	1,850E-3
16,594	1,870E-3
16,815	1,880E-3
17,037	1,900E-3
17,257	1,900E-3
17,480	1,900E-3
17,701	1,900E-3
17,922	1,900E-3
18,143	1,900E-3
18,365	1,900E-3
18,585	1,910E-3
18,807	1,930E-3
19,028	1,950E-3
19,250	1,950E-3
19,470	1,950E-3
19,691	1,960E-3
19,913	1,980E-3
20,135	2,010E-3
20,356	2,050E-3
20,576	2,080E-3
20,798	2,120E-3
21,019	2,150E-3
21,241	2,170E-3
21,462	2,170E-3
